,date,tweet,nlikes,label,prob_neg,prob_pos,state_code
2329,2020-01-12 14:09:08,local uni currently carrying trial using hydrogen domestic gas supply might help transition away fossil fuel,1.0,2,0.065375164,0.9346248,West Midlands
2330,2020-01-12 13:51:30,see prius overly complicated virtue signalling device save mpg still burn fossil fuel generate electricity plug make far sense,0.0,0,0.9868383,0.013161764,West Midlands
2331,2020-01-07 14:58:21,believe uk investinwind speed transition fossil fuel,0.0,0,0.95600605,0.043993976,West Midlands
2332,2020-01-06 21:58:25,believe uk investinwind speed transition fossil fuel,3.0,2,0.3776492,0.6223508,West Midlands
2333,2020-01-06 09:08:02,he’s he’s putting american lot directly line fire either sending war inviting iranian aren’t terrorist expense fossil fuel killing planet,6.0,2,0.022963908,0.97703606,West Midlands
2334,2020-01-01 20:51:05,nasa admits climate change occurs change earth’s solar orbit suv fossil fuel httpstcocartrevw,17.0,2,0.38032222,0.6196778,West Midlands
2335,2020-01-01 19:27:25,burn fossilfuels,0.0,0,0.59100527,0.4089948,West Midlands
2336,2020-01-01 12:43:29,delivering climatechange promise zerocarbon electricity outstrips fossil fuel britain across httpstcotdnfronft,2.0,0,0.9630964,0.036903635,West Midlands
2337,2019-12-30 13:06:39,new year resolution climate change caused man seen tax gathering hoax governmentsyou well advised invest heavily fossil fuel crazy policy soon causing starvationamp death coldits inevitable🤗,0.0,2,0.16858445,0.83141553,West Midlands
2338,2019-12-29 21:27:45,burn fossil fuelsban electricvehicles someone get electrocuted,0.0,0,0.92420036,0.07579959,West Midlands
2339,2019-12-19 21:07:41,local clearly low electricity tariff 😅 madness they’ve also forgotten climate change year 👀 fossilfuels httpstcopygiruan,1.0,0,0.99481875,0.005181266,West Midlands
2340,2019-12-13 14:52:09,burn fossilfuels,0.0,0,0.75712967,0.24287038,West Midlands
2341,2019-12-12 20:40:38,burn fossilfuels,0.0,2,0.022580085,0.97742,West Midlands
2342,2019-12-08 18:19:04,urgent u house considering clean energy economy act bill aim justly transition economy away fossil fuel join u urge representative support cleanenergyforall,0.0,0,0.8874589,0.112541035,West Midlands
2343,2019-12-03 11:54:16,stop burning fossil fuel uk government refuse electrify train network wale,0.0,0,0.9856771,0.014322899,West Midlands
2344,2019-11-25 19:32:58,vital stop using fossil fuel,0.0,0,0.95443374,0.045566283,West Midlands
2345,2019-11-23 20:54:02,burn fossilfuels tyre,0.0,0,0.7517041,0.24829593,West Midlands
2346,2019-11-13 01:23:41,polymethylmethacrylate pmma used sea world half density glass ha twice tensile strength aquarium window cm thick resist pressure glass sea world glass amorphous polymer fossil fuel,0.0,2,0.38207743,0.6179226,West Midlands
2347,2019-11-12 22:06:52,genx realises genz charge idea carbon zero future begin banning fossil fuel jan dreaming blueskythinking pipedreams zero biotropic design available implement yet zero technology doe yet exist,0.0,0,0.9478018,0.052198224,West Midlands
2348,2019-10-31 15:37:22,common sense sadly isnt say politician financial interest fossil fuel money shouldnt beat science take minute 💚,10.0,1,0.48664308,0.513357,West Midlands
2349,2019-10-31 07:19:24,hey stop experiencing lifelong potentially fatal consequence society failure design fossil fuel,9.0,0,0.96402234,0.035977647,West Midlands
2350,2019-10-30 07:54:20,🙄 u know much actually invest green technology versus marketing investment versus promoting use planetdestroying fossil fuel remain unconvinced httpstcodskronlxjz,11.0,2,0.056571774,0.9434282,West Midlands
2351,2019-10-25 08:34:39,power batman’s car electricity generated fossil fuel nuclear wind solar tidal hydrogen fuel cell promoting awareness issue httpstcowrkhdzx,10.0,0,0.8486632,0.15133679,West Midlands
2352,2019-10-06 06:56:50,🙏thank generation 🙏for taking brave action climatechange elder failed 🙏charles einstein asking u pertinent question “what crisis underneath addiction fossilfuels” httpstcooublobkyqr,0.0,2,0.027354384,0.9726456,West Midlands
2353,2019-10-05 18:50:31,thanks im moving terrible bank santanderuk thats linked tax avoidance fossil fuel weapon number ethical bank,6.0,0,0.82871217,0.17128783,West Midlands
2354,2019-10-01 15:24:29,wa thinking fossil fuel especially highly taxed where’s tax relief,0.0,0,0.9896723,0.010327719,West Midlands
2355,2019-09-21 19:56:20,suppose answer legislation would expect government introduce guess investment sustainable energy le reliance fossil fuel rebuilding natural environment broad term bad aspiration,2.0,0,0.5842717,0.4157283,West Midlands
2356,2019-09-21 17:54:35,tbh though i’d intrigued much young kid getting short trip school contributes v wealthy people flying around world private jet big corporation burning fossil fuel,0.0,0,0.9248334,0.07516659,West Midlands
2357,2019-09-20 23:33:08,interesting day climate protester burning fossil fuel get protest wonder many would turned hadnt chance skive,0.0,0,0.94071305,0.059286937,West Midlands
2358,2019-09-19 14:10:16,though pay lip service fossil fuel divestment respecting human right still invests fossil fuel million israeli apartheid climatestrike bd divest httpstcoaxvhczu httpstcouzlwzjfspt,0.0,2,0.09639782,0.9036022,West Midlands
2359,2019-09-19 14:09:26,hsbc invests £ billion fossil fuel £ million company arming israel antimilitarism climate justice struggle deeply interconnected climatestrike bd divest httpstcogovpjibk httpstcouzlwzjfspt,0.0,0,0.7700866,0.22991338,West Midlands
2360,2019-09-18 09:00:38,tobacco never anybody good wasn’t fossil fuel u would alive today,4.0,0,0.9259537,0.07404634,West Midlands
2361,2019-09-05 07:50:44,rural shropshire thousand home still dependent expensive fossil fuel oil lpg ashps change giving efficient cleaner economical solution heating amp hot water ruralhomes ruralbritain heating heatpump shropshire httpstcowznollnqed,1.0,0,0.80516344,0.19483663,West Midlands
2362,2019-08-14 08:16:58,rural area across britain many home still dependent fossil fuel oil lpg air source heat pump change giving efficient cleaner economical solution heating amp hot water ruralhomes heating heatpump hitachi httpstcohzqwgvuw,0.0,0,0.94464064,0.05535933,West Midlands
2363,2019-08-13 12:34:29,growth fuel poverty uk combined need significantly reduce harmful emission it’s obvious can’t continue use fossil fuel indefinitely air source heat pump address issue heatpump fuelpoverty samsung httpstcophfdvxxv,0.0,0,0.9853253,0.014674688,West Midlands
2364,2019-08-09 16:53:59,st ban fossil fuel eliminate carbon footprint become vegan kill cow sheep seems havent clue stop eradicate climate change expert vegan,0.0,0,0.5682234,0.43177658,West Midlands
2365,2019-08-08 07:30:48,climate change first wa ban fossil fuel stop climate change reduce carbon footprint stop eating red meat next hear nothing damage done due mining mineral needed battery,0.0,1,0.54999983,0.45000023,West Midlands
2366,2019-08-01 16:51:19,coyleneil show uk aid money still go fossil fuel lock people poorer nation polluting energy make climate crisis worse pls ask secretary shift aid local renewable energy thx httpstcoacwyamanm,12.0,0,0.72896457,0.2710354,West Midlands
2367,2019-07-31 09:21:23,fracking bridge gap dirtier fossil fuel renewables,0.0,1,0.45641497,0.54358506,West Midlands
2368,2019-07-31 07:46:06,yes fracking bridge gap dirty fossil fuel still developed renewables,0.0,0,0.94253004,0.057469893,West Midlands
2369,2019-07-26 15:10:32,working towards displacing fraction fossil fuel well imported woody biomass contributing uk’s renewable energy system full interview httpstcofbgsvqpnni 🐎⚡️ renewableenergy carbonneutral netzero greenbussiness cleanenergy,1.0,0,0.5762042,0.42379582,West Midlands
2370,2019-07-20 21:19:05,generated power locally via wind sun tide etc wouldnt need ship fossil fuel,4.0,0,0.6332579,0.36674207,West Midlands
2371,2019-07-20 14:25:53,institutional bias nuclear go back nuclear weapon programme civil service bias run deep doe budget nuclear decommissioning bias cc also run deep govt fossil fuel joined hip need separate,1.0,0,0.8662389,0.1337611,West Midlands
2372,2019-07-19 19:42:59,think battery happens it’s used much effort doe take make battery happens lithium think cradle grave power electric fossil fuel mainly 🤔 need look alternative option limited,0.0,2,0.295596,0.704404,West Midlands
2373,2019-07-19 12:05:12,seriously really compare industry seeking cost effectively transition u fossil fuel cheap subsidy free renewables fossil fuel industry fund politician lobby tax break recklessly fuel climate heating wakey wakey,0.0,0,0.9720756,0.02792438,West Midlands
2374,2019-07-16 00:00:56,let look fossil fuel technology ha moved pace many gas emitted harnessed used still plenty natural resource utilised let take blinker,0.0,0,0.95803565,0.041964356,West Midlands
4550,2020-11-28 13:24:01,spreadsheet buying last car worked least mile cover embedded carbon thats charged fossil fuel potentially k mile car year,1.0,0,0.67268604,0.32731396,East Midlands
4551,2020-11-27 14:03:55,fact day renewable energy creates time job fossil fuel let say yes renewable energy factfriday fact renewableenergy httpstconsvpmswfy,1.0,2,0.018888265,0.9811117,East Midlands
4552,2020-11-26 11:23:06,climatechange trump administration target bank divesting fossil fuel new anticlimate rule httpstcobqgzjlwc,0.0,2,0.057938855,0.9420611,East Midlands
4553,2020-11-25 08:38:34,im every decade someone ha claimed fossil fuel running idea much coal uk sat,0.0,2,0.019271743,0.98072827,East Midlands
4554,2020-11-24 20:47:40,hello fwiw engineer currently working hydrogen fuel without need fossil fuel partner one showed thread response wa ‘world power won’t decarbonise research hydrogen fuel done aim make sustainable,1.0,0,0.87357044,0.12642956,East Midlands
4555,2020-11-24 00:06:04,yes know fact ice need replaced fossil fuel limited damage earth they’re answer they’re logically wrong answer that’s literally point you’re arguing it’s infuriating,0.0,0,0.98019445,0.01980559,East Midlands
4556,2020-11-23 11:58:17,spotted northampton 👀 rebranded northampton top funder fossil fuel europe stop funding climate crisis actnow httpstcoqnecezb,16.0,0,0.95014983,0.049850136,East Midlands
4557,2020-11-23 11:13:26,weekend rebel wellingborough let customer amp know money funding fossilfuels destruction amazon rainforest amp making climatecrisis worse sharklays fossilbanks moneyrebellion wellingborough northants httpstcogppvmi,15.0,2,0.40835753,0.5916425,East Midlands
4558,2020-11-23 11:07:00,barclays ha invested £ fossil fuel hsbc ha invested £ fossil fuel since paris agreement nottingham rebel rebrand bank branch fossilbanksnothanks defundclimatechange httpstcoafqhskoj,16.0,0,0.9876381,0.012361875,East Midlands
4559,2020-11-23 10:59:00,global bank including hsbc provided trillion fossil fuel company since adoption paris agreement funding biodiversityloss fossilfuels business rebel action nottingham httpstcosbisewys,11.0,2,0.109808,0.89019203,East Midlands
4560,2020-11-23 08:29:05,stopping use fossil fuel may good idea ha better alternative ripping stuff ground,0.0,1,0.5347266,0.46527338,East Midlands
4561,2020-11-22 16:31:27,i’d say well administration wa shill fossil fuel,0.0,0,0.98352826,0.016471697,East Midlands
4562,2020-11-22 10:56:54,whats world coming petroldiesel car year time yr fuel virtually clean electric mineral requirement battery worldwide sustainable hydrogen fuel cell fully developed time drop fossil fuel,1.0,0,0.9876903,0.012309729,East Midlands
4563,2020-11-19 17:48:15,doe mean greater result renewable energy isn’t questionable science money that’s invested energy created therefore le fossil fuel needed,0.0,0,0.9813881,0.018611914,East Midlands
4564,2020-11-19 07:01:03,‘going green mostly public’s lifestyle’ recycling plastic bottle drop ocean compared government investment green energy replacing fossil fuel solar wind etc power industry domestic property isn’t public,5.0,0,0.982567,0.017432943,East Midlands
4565,2020-11-18 07:46:39,right ev cost neutral running cost factored within year ev cheaper cost much use fossil fuel,0.0,0,0.7469578,0.25304216,East Midlands
4566,2020-10-30 00:04:15,fossil fuel adequately questioned sa,0.0,0,0.90928006,0.090719864,East Midlands
4567,2020-10-26 07:17:28,agree world need move past using fossil fuel seen horrible environmental damage done country south america order get lithium salt make battery clean automobile brazil run carbon neutral biofuels,0.0,0,0.8986563,0.10134363,East Midlands
4568,2020-10-22 16:57:12,solidarity northants rebel stood europe’s biggest investor fossil fuel barclays,2.0,2,0.31743285,0.6825672,East Midlands
4569,2020-10-22 08:34:55,it’s generalise depends whether make especially us cx energy using fossil fuel whether use h product existing process stress that’s lay description please expert don’t,1.0,0,0.98360205,0.016397877,East Midlands
4570,2020-10-15 06:32:22,report uk export finance could create job dump fossil fuel clean energy httpstcoztzshvlzo via,0.0,0,0.5502184,0.44978154,East Midlands
4571,2020-10-13 14:36:35,yes know ‘wrong sort hydrogen’ consumes four time energy raw fossil fuel,0.0,1,0.50253457,0.49746537,East Midlands
4572,2020-10-12 07:46:52,one photo journalism hate cooling tower release water illustration combustion fossil fuel,1.0,0,0.9450122,0.054987766,East Midlands
4573,2020-10-03 16:45:38,handy know funding extinction climatechange fossilfuels,3.0,0,0.9849166,0.015083312,East Midlands
4574,2020-09-30 16:18:11,still need fossil fuel keep u warm moving carbon neutral dream destination however well meaning moment,0.0,2,0.015278163,0.98472184,East Midlands
4575,2020-09-26 07:06:20,good news climateemergency fossilfuels,1.0,0,0.98952556,0.010474461,East Midlands
4576,2020-09-16 15:39:00,bank england ha power cut funding dirty fossil fuel good add name amp petition today httpstcoiwjaehqti,0.0,2,0.3125067,0.6874933,East Midlands
4577,2020-08-29 11:03:02,ruthless exploitation fossil fuel ha poisoning environment fuelling climatecrisis decade ha stop climate protection close northsearevolution greenrecovery httpstconugictdiml,0.0,0,0.9380205,0.061979473,East Midlands
4578,2020-08-15 15:25:45,disagree wind solar diverting resource damaging environment renewable unless renewed without using fossil fuel today impossible,0.0,0,0.94140154,0.058598455,East Midlands
4579,2020-08-15 14:28:48,wa also physicist worked ban weapon develop nuclear power plant instead correct analogy scientist made modern world dependent fossil fuel climate scientist warn climate impact also work providing solution,0.0,0,0.85869783,0.14130215,East Midlands
4580,2020-08-15 11:53:41,lot brainless moron nottingham today supposedly saving planet blocking city centre main road turn led backlog vehicle burning extra min fossil fuel unnecessarily great logic guy 😂 httpstcobyjjajvnq,0.0,0,0.73023486,0.26976517,East Midlands
4581,2020-08-06 08:05:31,think government need start think spend money still lot support public funding fossil fuel one good por money,1.0,0,0.574935,0.425065,East Midlands
4582,2020-06-27 10:42:16,best shot you’re really trying defend fossil fuel saying ev production le perfect know improving could day suggest research start easily digestible channel httpstcorbkoeggrvg,1.0,0,0.9836072,0.016392881,East Midlands
4583,2020-06-27 10:28:01,modern day equivalent shoving finger ear shouting ‘i listening you’ newsflash ev perfect news always better burning fossil fuel continue get better,1.0,2,0.057698168,0.9423018,East Midlands
4584,2020-06-22 11:59:15,tough tit world ever going electric shove fossil fuel greedy bleeder,0.0,1,0.48518792,0.51481205,East Midlands
4585,2020-06-10 22:05:34,exciting time bbc news britain go coal free renewables edge fossil fuel httpstcoiiszqalnuv,6.0,0,0.98569804,0.014301952,East Midlands
4586,2020-06-10 13:01:37,britain ha coalfree month renewables edge fossilfuels 🥂 energy sustainabledevelopment climatechange graphic httpstcobaowmmc httpstcoeqefvbjcc,12.0,0,0.69524616,0.30475384,East Midlands
4587,2020-04-24 08:59:52,pihole mainly idea burning fossil fuel ultimately serve advert drive spare cool cool,1.0,0,0.63143367,0.3685663,East Midlands
4588,2020-04-23 17:41:32,think population argument problematic first instance say argument fossil fuel capitalism problematic found message didn’t get across,0.0,0,0.931773,0.06822694,East Midlands
4589,2020-04-17 16:57:29,identify conservative mp receive fund private health company care home rented house income show account link russia fossil fuel,5.0,2,0.26296487,0.7370351,East Midlands
4590,2020-04-13 07:10:01,sure thing👍 i’m brightly optimistic golden dawn better world… opportunity last better boris johnson last night spoke organisation fuelled love… wonderful nh fossil fuel defunct… better way fire spirit httpstcodpheafw,3.0,0,0.67141885,0.32858115,East Midlands
